8	3435	1	7	Recent instability in the financial markets and global economy may affect our access to capital, our ability to purchase accounts, and the success of our collection efforts which could have a material adverse effect on our results of operations and revenue.
26	3435	18	23	If we fail to maintain an effective system of internal control over financial reporting and disclosure controls and procedures, we may be unable to accurately report our financial results and comply with the reporting requirements under the Securities Exchange Act of 1934. As a result, investors may lose confidence in our financial reporting and disclosure required under the Securities Exchange Act of 1934, which could adversely affect our business and could subject us to regulatory scrutiny.
8	3437	22	7	Our business is concentrated in specific geographic locations and could be affected by a depressed economy in these areas
27	3439	5	27	assets, or otherwise materially adversely affect our results of operations, financial position, and liquidity.
17	3441	14	22	We Are Dependent on Certain Key Suppliers of Locomotives and Rail
18	3445	10	4	Limited availability of raw materials and energy may constrain operating levels and reduce profit margins.
8	3453	10	7	Our Investments Are Concentrated in the New York CITY METROPOLITAN AREA and Washington, DC / NORTHERN VIRGINIA Areas. Circumstances Affecting These Areas Generally Could Adversely Affect Our Business.
26	3454	25	16	We invest in subordinated or mezzanine debt of certain entities that have significant real estate assets. These investments involve greater risk of loss than investments in senior mortgage loans.
26	3470	20	16	The Manager has broad discretion to liquidate the Investing Pool at any time.
26	3478	5	5	Our operating results may fluctuate because of a number of factors, many of which are beyond our control.
15	3488	8	0	Our results of operations could deteriorate if we fail to attract, develop and retain qualified employees.
5	3491	10	17	Our business is subject to comprehensive government regulation and any change in such regulation may have a material adverse effect on our company.
21	3497	5	5	We may experience fluctuations in our results of operations due to seasonality of our business.
23	3514	20	5	If our growth rate slows, our stock price could be adversely impacted.
26	3518	7	16	Our financial instruments carried at fair value expose us to certain market risks.
26	3521	10	23	Our independent certified public accounting firm, in their Notes to the audited financial statements for the year ended January 31, 2010 states that there is a substantial doubt that we will be able to continue as a going concern.
26	3524	0	15	Our future performance depends on our ability to establish that the geothermal resource is economically sustainable.
15	3530	16	0	Our failure to attract and retain qualified employees, including our senior management team, could adversely affect our business.
5	3533	1	17	If we fail to follow extensive regulatory requirements for our business, we could suffer severe fines and penalties, including loss of access to federal student loans and grants for our students.
7	3541	34	6	Persons owning 20% or more of Ferrellgas Partners common units cannot vote. This limitation does not apply to common units owned by Ferrell Companies, our general partner and its affiliates.
7	3543	34	6	Persons owning 20% or more of Ferrellgas Partners common units cannot vote. This limitation does not apply to common units owned by Ferrell Companies, our general partner and its affiliates.
26	3543	52	18	An audit of us may result in an adjustment or an audit of a unitholder s own tax return.
26	3558	21	14	Our sales to government clients subject us to risks including early termination, audits, investigations, sanctions and penalties.
8	3567	23	7	We may be impacted by disruptions and liquidity issues in the credit market, which may unfavorably impact our financial condition and results of operations
26	3577	41	14	The contracts in our backlog are subject to change orders and cancellation.
8	3585	5	7	Because the Company is a financing company, the Company s operations and financial results could be impacted materially should negative economic conditions affect the financial industry.
17	3587	11	22	Product manufacture is often outsourced by our OEM customers to contract manufacturing firms in China and in these cases it is the contract manufacturer to which we must look for payment.
26	3591	43	18	You may be required to pay taxes even if you do not receive cash distributions from us.
8	3607	14	7	Uncertain economic conditions and reductions in IT spending could adversely affect our business, financial condition, and operating results.
23	3611	22	11	The price of our common stock may be volatile and you may not be able to resell your shares at a favorable price.
9	3628	33	19	Our International Sales Expose Our Business to a Variety of Risks That Could Result in Significant Fluctuations in Our Results of Operations.
26	3634	2	12	AS A HOLDING COMPANY, OUR FINANCIAL CONDITION AND RESULTS OF OPERATIONS ARE DEPENDENT ON OUR SUBSIDIARIES.
8	3640	2	7	AN OVERALL ECONOMIC DOWNTURN COULD ADVERSELY AFFECT OUR REVENUES AND FINANCIAL POSITION.
26	3640	16	14	OUR LOSSES PROVIDED FOR DISCONTINUED OPERATIONS MAY DIFFER FROM THE LOSSES ULTIMATELY REALIZED.
5	3643	6	17	THE LAWS THAT REGULATE OUR OPERATIONS ARE DESIGNED FOR THE PROTECTION OF DEPOSITORS AND THE PUBLIC, BUT NOT OUR STOCKHOLDERS.
18	3660	4	4	THE VOLATILITY OF NATURAL GAS AND OIL PRICES COULD HAVE A MATERIAL ADVERSE EFFECT ON OUR BUSINESS.
26	3662	6	14	GFC'S ALLOWANCE FOR POSSIBLE LOSSES MAY BE INADEQUATE TO PROTECT AGAINST LOSSES.
5	3662	10	17	GFC IS SUBJECT TO EXTENSIVE ENVIRONMENTAL REGULATIONS AND ITS COSTS OF REMEDIATION MAY BE MATERIALLY GREATER THAN THE REMEDIATION COSTS IT HAS ESTIMATED.
15	3687	11	0	WE DEPEND ON OUR SENIOR MANAGEMENT TEAM FOR THEIR EXPERTISE AND LEADERSHIP, AND THE LOSS OF ANY MEMBER COULD ADVERSELY AFFECT OUR OPERATIONS.
7	3710	14	6	THE SUBSTANTIAL EQUITY INTEREST OWNED BY CERTAIN SHAREHOLDERS MAY LIMIT THE ABILITY OF OTHER SHAREHOLDERS TO INFLUENCE THE OUTCOME OF DIRECTOR ELECTIONS AND OTHER MATTERS REQUIRING SHAREHOLDER APPROVAL.
26	3732	5	9	SEGMENT MAY ADVERSELY IMPACT THE COMPANY'S FUTURE EARNINGS AND CASH FLOWS.
26	3749	23	5	FORWARD-LOOKING STATEMENTS SHOULD NOT BE RELIED ON BECAUSE THEY ARE INHERENTLY UNCERTAIN.
5	3753	16	17	RECENT REGULATORY ENFORCEMENT CRACKDOWNS ON FOOD PROCESSING COMPANIES IN THE PRC COULD INCREASE OUR COMPLIANCE COSTS AND REDUCE OUR PROFITABILITY.
26	3753	20	23	IF WE FAIL TO DEVELOP AND MAINTAIN AN EFFECTIVE SYSTEM OF INTERNAL CONTROLS, WE MAY NOT BE ABLE TO ACCURATELY REPORT OUR FINANCIAL RESULTS OR PREVENT FRAUD; AS A RESULT, CURRENT AND POTENTIAL SHAREHOLDERS COULD LOSE CONFIDENCE IN OUR FINANCIAL REPORTS, WHICH COULD HARM OUR BUSINESS AND THE TRADING PRICE OF OUR COMMON STOCK.
20	3758	5	10	OUR RESULTS COULD BE ADVERSELY AFFECTED BY INCREASED COMPETITION, PRICING PRESSURES AND TECHNOLOGICAL CHANGES.
7	3774	22	6	SHARES ISSUABLE UPON THE EXERCISE OF OPTIONS OR WARRANTS, CONVERSION OF DEBENTURES, DIVIDENDS ON CONVERTIBLE PREFERRED STOCK, OR ANTI-DILUTION PROVISIONS IN CERTAIN AGREEMENTS COULD DILUTE YOUR STOCK HOLDINGS AND ADVERSELY AFFECT OUR STOCK PRICE.
3	3777	4	13	THE COMPANY MAY NEED TO RAISE ADDITIONAL CAPITAL TO FUND ITS OPERATIONS.
15	3791	6	0	OUR BUSINESS DEPENDS ON A LARGE NUMBER OF HIGHLY QUALIFIED PROFESSIONAL EMPLOYEES AND, IF WE ARE NOT ABLE TO RECRUIT AND RETAIN A SUFFICIENT NUMBER OF THESE EMPLOYEES, WE WOULD NOT BE ABLE TO PROVIDE HIGH QUALITY SERVICES TO OUR CURRENT AND FUTURE CUSTOMERS, WHICH WOULD HAVE AN ADVERSE EFFECT ON OUR REVENUES AND OPERATING RESULTS.
24	3793	7	21	EMERGING TECHNOLOGIES AND STANDARDS MAY POSE A THREAT TO THE COMPETITIVENESS OF OUR PRODUCTS.
26	3799	4	14	IF WE HAVE SIGNIFICANT LOAN LOSSES, WE WOULD NEED TO FURTHER INCREASE OUR ALLOWANCE FOR LOAN LOSSES AND OUR EARNINGS WOULD DECREASE.
26	3800	0	18	THE COMPANY CONTINUES TO USE SIGNIFICANT AMOUNTS OF CASH FOR ITS BUSINESS OPERATIONS, WHICH COULD RESULT IN US HAVING INSUFFICIENT CASH TO FUND THE COMPANY'S OPERATIONS AND EXPENSES UNDER OUR CURRENT BUSINESS PLAN. THE COMPANY IS ALSO HOLDING A CONSIDERABLE AMOUNT OF QUOTED EQUITY SECURITIES THAT IS AVAILABLE-FOR-SALE OR HELD FOR TRADING.
5	3811	6	17	GOVERNMENT REGULATION OR OTHER LEGAL UNCERTAINTIES MAY INCREASE COSTS AND OUR BUSINESS WILL BE NEGATIVELY AFFECTED.
24	3825	8	24	OUR CUSTOMERS, AND WE, DEPEND ON GOVERNMENT APPROVALS TO COMMERCIALLY DEVELOP CERTAIN LICENSED PRODUCTS.
26	3838	9	15	WE CAN PROVIDE NO ASSURANCE THAT WE WILL BE ABLE TO SUCCESSFULLY ADVANCE THE MINERAL CLAIMS INTO COMMERCIAL PRODUCTION.
23	3842	12	11	APPLICABLE SEC RULES GOVERNING THE TRADING OF "PENNY STOCKS" WILL LIMIT THE TRADING AND LIQUIDITY OF OUR COMMON STOCK, WHICH MAY AFFECT THE TRADING PRICE OF OUR COMMON STOCK.
23	3848	20	11	THE REGULATION OF PENNY STOCKS BY SEC AND FINRA MAY HAVE AN EFFECT ON THE TRADABILITY OF OUR SECURITIES.
23	3851	16	11	THE MARKET PRICE OF OUR COMMON STOCK IS LIKELY TO BE HIGHLY VOLATILE AND SUBJECT TO WIDE FLUCTUATIONS.
17	3852	17	22	ESW IS DEPENDANT UPON KEY SUPPLIERS FOR CERTAIN PRECIOUS METALS WHICH ARE ONE OF THE NECESSARY COMPONENTS OF ITS PRODUCTS.
11	3858	9	29	THE RISK OF PRODUCT CONTAMINATION AND RECALL MAY HARM OUR PUBLIC IMAGE AND RESULT IN DECREASED REVENUES AND HARM TO OUR BUSINESS.
7	3862	11	6	WE MAY, IN THE FUTURE, ISSUE ADDITIONAL COMMON SHARES, WHICH WOULD REDUCE INVESTORS' PERCENT OF OWNERSHIP AND MAY DILUTE OUR SHARE VALUE.
26	3881	1	15	BECAUSE MANAGEMENT HAS NO TECHNICAL EXPERIENCE IN MINERAL EXPLORATION, OUR BUSINESS HAS A HIGHER RISK OF FAILURE.
18	3882	8	4	FUEL COST VARIATION COULD ADVERSELY AFFECT OUR OPERATING RESULTS AND EXPENSES.
25	3884	3	26	A DISTRIBUTORS' FAILURE TO PERFORM ITS OBLIGATIONS UNDER ITS DISTRIBUTORSHIP AGREEMENT WITH US COULD MATERIALLY AND ADVERSELY AFFECT OUR BUSINESS IN A GEOGRAPHIC AREA IN THE PRC.
26	3888	5	9	WE CAN MAKE NO ASSURANCE OF SUCCESS OR PROFITABILITY IN THE FUTURE.
7	3903	15	11	FINRA SALES PRACTICE REQUIREMENTS MAY ALSO LIMIT A STOCKHOLDER'S ABILITY TO BUY AND SELL OUR STOCK.
26	3904	2	23	WE WILL INCUR ONGOING COST AND EXPENSES FOR SEC REPORTING AND COMPLIANCE.
3	3905	8	13	WE MAY BE UNABLE TO OBTAIN ADDITIONAL CAPITAL THAT WE MAY REQUIRE TO IMPLEMENT OUR BUSINESS PLAN. THIS WOULD RESTRICT OUR ABILITY TO GROW.
26	3937	2	20	Our operations are substantially restricted by the terms of the AGI Senior Notes and our Senior Credit Facility which could adversely affect us and increase our credit risk.
26	3947	4	19	The Company may conduct a greater part of the Company s operations in emerging markets in the future, which could involve many uncertainties for the Company in addition to the general risks the Company face doing business in those markets
15	3948	11	0	We may not be able to recruit and retain the highly skilled employees we need.
26	3953	18	18	Adverse investment returns and other factors may increase Allegheny s pension liability and pension funding requirements.
3	3958	7	13	We may not be able to obtain the capital we need to maintain or grow our business.
15	3968	15	0	Our company s ability to operate effectively could be impaired if we lose key personnel.
26	3973	17	20	Our financial covenants may restrict our operating or acquisition activities, which may harm our financial condition and operating results.
10	3985	10	1	Our ability to compete successfully and achieve future growth will depend, in part, on our ability to protect our proprietary technology, as well as our ability to operate without infringing the proprietary rights of others, and our inability to do so could have a material adverse effect on our business.
26	3993	1	15	Under the full cost method of accounting, a noncash charge to earnings related to the carrying value of our oil and gas properties on a country-by-country basis may occur.
26	4004	11	15	We may lose rights to properties if we fail to meet payment requirements or development or production schedules.
10	4013	10	1	We may be subject to trademark infringement claims and other legal challenges, which could cause us to incur significant expenses, pay substantial damages and prevent us from using our trademarks.
5	4013	16	17	New privacy legislation, industry standards, and other regulations could adversely affect our business.
15	4026	11	25	We depend on our employees to support our operating business and future growth opportunities. If our relationship with our employees were to deteriorate, we could be faced with labor disruptions or stoppages, which could have a material adverse affect on our business and reduce our operating results and place us at a disadvantage relative to nonunion competitors.
26	4032	24	26	We have Potential Liability for Possible Violations of Section 5 of the Securities Act Arising from the Integration of Certain 2004 Financings with this Offering.
23	4051	14	5	Our operating results may vary significantly from period to period, which may result in a decrease in the price of our common stock.
24	4074	2	24	We will not be able to commercialize our product candidates if our preclinical studies do not produce successful results or if our clinical trials do not demonstrate safety and efficacy in humans.
5	4078	1	17	Various regulations and statutes affect the Company s ability to take certain actions.
26	4082	17	18	We must comply with strict income distribution requirements to maintain favorable tax treatment as a REIT. If our cash flow is insufficient to meet our operating expenses and the distribution requirements, we may need to incur additional borrowings or otherwise obtain funds to satisfy these requirements.
26	4082	24	29	Costs associated with moisture infiltration and resulting mold remediation may be significant.
22	4086	4	22	Most of our customers do not commit to long-term production schedules, which makes it difficult for us to schedule production and achieve maximum efficiency of our manufacturing capacity.
9	4087	17	19	Currency fluctuations could have a material adverse impact on our business.
4	4100	8	28	Our power project development, expansion and acquisition activities may not be successful, which would impair our ability to execute our growth strategy.
15	4109	29	0	IF WE ARE UNABLE TO RETAIN OUR KEY PERSONNEL AND/ OR RECRUIT ADDITIONAL KEY PERSONNEL IN THE FUTURE, THEN WE MAY NOT BE ABLE TO OPERATE EFFECTIVELY.
2	4132	8	27	The bankruptcy of a tenant may adversely affect the income produced by and the value of our properties.
20	4136	9	10	The competition in our industries is substantial and we cannot assure you that we will be able to continue
27	4139	2	26	Information about reserves constitutes forward-looking information. See Forward-Looking Statements for information regarding forward-looking information.
26	4141	2	16	An Investment in the Trust May Not Diversify an Overall Portfolio
26	4141	25	26	The Performance Fee Could be an Incentive to Make Riskier Investments
26	4142	9	18	Investors Will Not be Able to Review the Fund s Holdings on a Daily Basis
26	4153	16	18	Our business activities are potentially subject to prohibited transactions tax or corporate level tax.
26	4158	2	14	Earnings from and principal of trust funds and insurance contracts could be reduced by changes in financial markets and the mix of securities owned.
5	4170	29	17	We are subject to federal, state, local and foreign laws and regulations, and complying with these may cause us to incur significant costs.
26	4175	2	14	The Bank may experience loan losses in excess of its allowance for loan losses.
26	4189	6	18	We may be subject to examinations by taxing authorities which could adversely affect our results of operations.
26	4200	8	18	Significant stock market declines could result in increased pension plan expenses and the recognition of additional pension obligations.
26	4201	4	20	The credit facilities and other indebtedness impose significant restrictions on the Company.
12	4201	13	2	The Company could incur significant costs as a result of a number of putative class action and derivative lawsuits that were filed against the Company.
9	4224	5	19	Fluctuations in foreign currency exchange and interest rates could affect our financial results.
26	4232	9	15	We may be unable to develop new properties or redevelop existing properties successfully, which could adversely affect our results of operations due to unexpected costs, delays and other contingencies.
5	4245	1	17	Our business may be adversely affected by changes in government policies.
5	4248	16	17	Our operations may incur substantial liabilities to comply with environmental laws and regulations.
26	4275	14	27	Covanta Energy and certain of its subsidiaries have provided guarantees and support in connection with its subsidiaries projects.
18	4277	1	4	Our results of operations will be adversely affected if we are unable to increase premiums to offset increases in our health care costs.
15	4279	25	0	We are dependent on our key personnel whose continued service is not guaranteed.
26	4290	6	8	The Company s CLEC and Greenfield businesses must secure network elements from third parties.
10	4296	28	1	If we infringe or are alleged to infringe intellectual property rights of third parties, our business could be adversely affected.
7	4309	0	6	The holders of our Series B Preferred Stock may demand that we redeem the preferred stock. If we are unable to comply with that demand, the redemption price and dividends on the preferred stock may increase.
23	4310	18	5	Our quarterly sales and operating results may fluctuate in future periods, and if we fail to meet expectations the price of our common stock may decline.
24	4315	4	24	The FDA or its Advisory Committee may determine our clinical trials data regarding safety or efficacy are insufficient for regulatory approval.
24	4315	14	24	Commercialization of our product candidates in the United States requires FDA approval, which may not be granted, and foreign commercialization requires similar approvals.
26	4324	18	3	Our anti-takeover provisions could prevent or delay a change in control of our company, even if such change of control would be beneficial to our stockholders.
22	4325	6	22	We rely on sales to government contractors of our animal identification and search and rescue beacon products, and any decline or delay in the demand by these customers for our products could negatively affect our business.
26	4334	14	3	Our Governing Documents May Make it More Difficult for Another Company to Buy DNB
6	4339	0	25	Terrorism and continued hostilities in the Middle East could decrease Trust distributions or the market price of the Units.
24	4362	1	24	If Edwards Lifesciences does not introduce new products in a timely manner, its products may become obsolete and its operating results may suffer.
26	4363	19	26	We could incur additional expenses or taxes if the independent owner/operators we use in connection with our local pick up and delivery operations are found to be employees rather than independent contractors.
26	4366	3	15	The success of our business is dependent, in part, on factors that are beyond our control.
26	4367	8	12	Our relationship with El Paso and its financial condition subjects us to potential risks that are beyond our control.
23	4377	33	11	The number of shares of our common stock eligible for future sale could adversely affect the market price of our stock.
20	4379	7	21	We are faced with intense competition and rapid technological and industry change, which may make it more difficult for us to achieve significant market penetration.
26	4383	1	20	Our failure to successfully refinance or amend our current credit facility could cause us to incur significant additional bank fees and would impair our ability to conduct our normal business operations.
26	4384	6	14	A significant portion of our total assets consists of goodwill, which is subject to a periodic impairment analysis and a significant impairment determination in any future period could have an adverse effect on our results of operations even without a significant loss of revenue or increase in cash expenses attributable to such period.
15	4402	11	0	Retaining the founders of our company, and of companies that we acquire, and finding and retaining qualified personnel in Europe may be important to our continued success.
9	4405	2	19	We are subject to significant risks regarding foreign operations, regulatory requirements and fluctuations in foreign currency.
9	4412	17	19	Disruptions in the political and economic conditions of the foreign countries in which we purchase and/or distribute our products could adversely affect our business.
26	4420	4	5	Inaccuracies in assumptions regarding future persistency, mortality and interest rates used in calculating reserve and deferred policy acquisition expense and deferred sales inducement amounts could have a material adverse impact on our net income.
26	4459	25	16	Because we rely on our ability to sell assets to generate liquidity, fluctuations in the real estate market could negatively affect our cash flow.
26	4473	5	15	We own, and may acquire, interests in hotel joint ventures with third parties that expose us to some risk of additional liabilities or capital requirements.
26	4481	0	16	If the value of real estate in our core market areas were to decline materially, a significant portion of our loan portfolio could become under-collateralized, which could have a material adverse effect on us.
9	4491	29	19	We could be materially adversely affected by changes in currency exchange rates, commodity prices, equity prices and interest rates.
26	4491	41	14	We use estimates and assumptions in determining the fair value of certain of our assets, in determining our allowance for credit losses, in determining lease residual values and in determining our reserves for insurance losses and loss adjustment expenses. If our estimates or assumptions prove to be incorrect, the business, results of operations and financial condition of our finance, mortgage and insurance operations could be materially adversely affected.
7	4492	11	3	Our Parent s controlling stockholder may take actions that conflict with other stockholders and investors interests. This control may have the effect of delaying or preventing changes of control or changes in management, or limiting the ability of other stockholders to approve transactions they may deem to be in their best interest.
17	4493	7	22	We currently depend on single source suppliers for critical raw materials for manufacturing, as well as other components required for the administration of MyVax. The loss of any of these suppliers could delay our clinical trials or prevent or delay commercialization of MyVax.
24	4493	18	24	The commercial success of MyVax, or any other immunotherapies that we may develop, will depend upon the degree of market acceptance of these products among physicians, patients, health care payors and the medical community.
26	4493	28	23	The adoption of Statement of Financial Accounting Standard No. 123R and changes to existing accounting pronouncements or taxation rules or practices may affect how we conduct our business and affect our reported results of operations.
7	4493	31	6	The ownership interests of our officers, directors and largest stockholders could conflict with the interests of our other stockholders.
24	4499	6	24	If we fail to adequately show the safety and efficacy of our product candidates, we will not be able to obtain FDA approval of our product candidates.
17	4499	11	22	We rely on a limited number of suppliers for some of our manufacturing materials. Any problems experienced by any of these suppliers could negatively affect our operations.
20	4500	14	10	Competition for inmates may adversely affect the profitability of our business.
26	4500	17	26	Adverse publicity may negatively impact our ability to retain existing contracts and obtain new contracts. Our business is subject to public scrutiny.
26	4500	27	16	Various risks associated with the ownership of real estate may increase costs, expose us to uninsured losses and adversely affect our financial condition and results of operations.
7	4509	21	6	We are subject to certain limitations on property sales and conflicts of interest.
9	4511	3	19	Economic, political and other risks associated with our international operations could adversely affect our revenues and international growth prospects.
16	4513	5	8	Our operating licenses may not clearly authorize us to provide all of the services that we offer
26	4519	4	12	Our cash flow and capital resources may be insufficient to enable us to service our debt and meet our other obligations as they become due.
26	4522	5	8	Increases in cable viewership and advertising could result in a decrease in our advertising revenues.
23	4527	18	11	Fluctuations in our quarterly operating results may cause our stock price to decline and limit our stockholders ability to sell our common stock in the public market.
15	4528	4	0	We are dependent on key individuals and the loss of one or more of these key individuals could curtail our growth and adversely affect our prospects.
15	4532	22	0	We will need to hire additional employees in order to continue our clinical trials and commercialize our product candidates. Any inability to manage future growth could harm our ability to commercialize our product candidates, increase our costs and adversely impact our ability to compete effectively.
3	4564	14	13	Potential inability to meet future capital needs could affect plans to finance future expansion
5	4566	3	17	As we expand our casino operations into states other than Nevada, we will, among other things, incur additional management costs, face different regulatory requirements and be affected by different economic environments and tax laws, any of which could adversely affect our business.
7	4570	3	6	Hines REIT s interest in the Operating Partnership will be diluted by the Participation Interest in the Operating Partnership held by HALP Associates Limited Partnership, and an interest in Hines REIT may be diluted if we issue additional shares.
26	4570	22	15	If we invest in a limited partnership as a general partner, we could be responsible for all liabilities of such partnership.
7	4570	49	6	Certain of our officers and directors face conflicts of interest relating to the positions they hold with other entities.
26	4574	7	11	The potential operation of new refined product transportation pipelines or proration of existing pipelines could impact the supply of refined products to our existing markets, including El Paso, Albuquerque and Phoenix.
7	4592	3	6	Dividends are not cumulative; preferred shareholders are not entitled to receive dividends unless declared by HPCI s board of directors.
10	4607	15	1	The medical equipment industry is litigious, and we have been and may be sued again for allegedly violating the intellectual property rights of others.
20	4608	12	10	The industry in which we operate is highly competitive, and competitive pressures from existing and new companies could have a material adverse effect on our financial condition and results of operations.
7	4608	18	6	The concentration of common stock ownership among our executive officers and directors could limit your ability to influence the outcome of corporate transactions or other matters submitted for stockholder approval.
8	4622	10	7	If the current improvement in the U.S. and global economies does not result in increased sales of our products and services, our operating results would be harmed, and the price of our common stock could decline.
10	4636	2	1	If we are unable to protect our intellectual property rights, specifically trademarks and brand names, our ability to compete could be negatively impacted.
10	4640	13	1	We may not be able to protect our trademarks, which could diminish the strength of our trademarks or limit our ability to use our trademarks and, accordingly, undermine our competitive position.
20	4641	1	0	Competition may adversely affect our ability to attract and retain customers at current levels.
26	4653	15	12	We have a significant amount of debt, which could adversely affect our financial condition.
26	4658	1	12	We have incurred substantial debt, which can impair our financial and operating flexibility.
24	4662	14	21	The robot industry is and will likely continue to be characterized by rapid technological change, which will require us to develop new products and product enhancements, and could render our existing products obsolete.
27	4666	9	29	s customers, or Detroit Edison s customers, which in turn may reduce our revenues.
26	4667	10	16	Repayment of our entertainment finance loans is primarily dependent on revenues from distribution contracts.
24	4670	1	21	If we are unable to successfully introduce new products to keep pace with the rapid technological changes that characterize our market, our results of operations will be significantly harmed
11	4674	9	29	We May Face Liability If Our Products Are Defective Or If We Make Errors Implementing Our Products.
23	4691	24	5	Our quarterly operating results may fluctuate significantly, and these fluctuations may cause our stock price to fall.
4	4695	8	28	The addition of offices and entry into new geographic markets may not occur on a timely basis or achieve anticipated financial results.
15	4698	0	0	Risks Related to Our Management and Our Relationship with Our Manager
26	4698	28	16	An increase in our borrowing costs relative to the interest we receive on our portfolio investments may adversely affect our profitability, which may negatively affect cash available for distribution to our stockholders.
20	4711	2	10	We face intense competition in all phases of our business from other banks and financial institutions.
26	4712	4	14	If the NIGC elects to modify the terms of our management contracts with Indian tribes or void such contracts altogether, our revenues from management contracts may be reduced or eliminated.
10	4729	19	1	Intellectual property and proprietary rights of others could prevent us from using necessary technology to provide Internet protocol voice services
26	4732	3	12	A substantial portion of our consolidated debt is held at the parent company level, and we could be unable in the future to obtain cash in amounts sufficient to service that debt and its other financial obligations.
17	4736	16	22	Reliance on third-party manufacturers to supply our products risks supply interruption or contamination and difficulty controlling costs.
15	4741	12	0	We may be unable to attract and retain sales representatives and other employees, particularly financial advisors.
26	4748	4	18	Significant changes in discount rates, actual investment return on pension assets, and other factors could affect our statement of operations, equity, and pension contributions in future periods.
22	4750	16	21	Our business will suffer if we do not anticipate and meet specific customer requirements or respond to technological change.
20	4751	4	10	The businesses in which we are engaged are highly competitive and our financial condition ad results of operations could be materially adversely affected by actions taken by our competitors.
26	4757	1	16	Our mortgage loans and mortgage-backed securities are subject to defaults, which could adversely impact our results of operations or financial condition.
26	4757	20	18	Complying with REIT requirements may limit our ability to hedge effectively.
26	4760	10	18	Complying with REIT requirements might cause us to forego otherwise attractive opportunities.
24	4767	12	24	If any product that we may develop does not become widely accepted by physicians, patients, third-party payors and the healthcare community, we may be unable to generate significant revenue, if any.
6	4767	18	4	Our facilities that are located in Southern California may be affected by natural disasters.
18	4771	9	4	Our hedging transactions may not protect us adequately from fluctuations in oil and natural gas prices and may limit future potential gains from increases in commodity prices or result in losses.
26	4772	4	25	Delays or cost overruns in building new vessels, the double-hulling of our remaining single-hulled barges or in the scheduled shipyard maintenance of our other barges could adversely affect our results of operations.
17	4775	3	22	If we are unable to successfully expand, continuously utilize and adequately manage our production capacity or enter into favorable agreements with third parties to produce our oils or if our suppliers fail to produce and supply us with adequate amounts of oil, our customers may not be able to obtain a sufficient supply of DHA and ARA from us and our future revenues from these products may be limited.
23	4782	25	11	Market volatility and fluctuations in our stock price and trading volume may cause sudden decreases in the value of an investment in our common stock.
20	4784	10	22	If the Company is unable to successfully compete with other producers of fresh and processed pineapple, our financial results could be materially affected.
5	4787	8	17	New or changes in existing tax, accounting, and regulatory rules and interpretations could significantly impact strategic initiatives, results of operations, cash flows, and financial condition.
21	4793	1	7	Our results may fluctuate as a result of many factors, including cyclical changes in the insurance industry.
26	4808	28	18	If we fail to qualify as a REIT, we will be subject to federal income tax at corporate rates which could adversely affect our operations and our ability to satisfy our obligations.
5	4824	7	12	The Company is subject to energy regulation, legislation and political risks and changes in regulations and rates or legislative developments may adversely affect the Company s business, financial condition, results of operations and ability to service MEHC s senior and subordinated debt.
7	4825	10	6	Share ownership may be diluted by the issuance of additional shares of common stock in the future.
5	4828	3	10	The Company s business may be adversely affected by the highly regulated environment in which it operates.
22	4844	19	21	Should the market demand for mobile electronic devices decrease, we may not achieve anticipated revenue.
7	4865	4	6	We own minority interests in our investments and may acquire similar minority interests in future investments, and consequently cannot exercise significant influence over their business or the level of their distributions to us, which could adversely affect our results of operations and our ability to generate cash and make distributions.
7	4887	18	6	Transactions with affiliates and potential conflicts of interest of certain of the Company s officers and directors, including one of its Co-Chief Executive Officers, pose risks to the Company s shareholders.
12	4889	20	2	The use of hazardous materials in our operations may subject us to environmental claims or liability.
10	4900	4	1	We may be involved in lawsuits to protect or enforce our patents, which could be expensive and time-consuming.
20	4901	0	10	The Company is subject to increased competition in core business segments that may adversely impact us.
15	4909	7	0	If we lose key personnel or are unable to hire additional qualified personnel, we may not be successful.
5	4909	12	17	We must comply with numerous federal, state and local laws, regulations and policies that govern environmental protection, zoning and other matters applicable to our business. If we fail to comply or these regulations and policies change, we may face fines or other penalties or be forced to make significant capital expenditures or changes to our operations.
26	4917	7	14	Because we have certain portal outsourcing contracts that contain performance bond requirements and/or indemnifiction provisions against claims arising from our performance, we may suffer monetary or reputational damages if we fail to meet our contractual obligations.
17	4943	5	22	We are dependent on single source suppliers and manufacturers for certain of our products and components, and the loss of any of these suppliers or manufacturers, or their inability to supply us with an adequate supply of materials could harm our business.
7	4947	5	16	Naugatuck Valley Mutual s majority control of our common stock enables it to exercise voting control over most matters put to a vote of stockholders, including preventing sale or merger transactions you may like or a second-step conversion by Naugatuck Valley Mutual.
26	4948	19	20	Our revolving credit agreement is secured by substantially all of our assets.
15	4951	11	0	We are dependent upon our senior management team to execute our business strategy.
9	4968	20	19	If we do not expand our international operations and successfully overcome the risks inherent in international business activities, the growth of our business will be limited.
10	4975	3	1	If we cannot protect the Chrysalin patent or our intellectual property generally, our ability to develop and commercialize our Chrysalin products will be severely limited.
6	4984	20	4	Terrorist attacks and other acts of violence or war may affect any market for the Company s Class A Common Stock, the industry in which the Company conducts its operations, and its profitability.
26	4984	68	16	Differences in OFS s actual experience compared to the assumptions that OFS uses to determine the value of its mortgage securities held as available-for-sale could adversely affect OFS s financial position.
